,Code_x,Description,Code_y,City: Airport
4604,15040,"Sumter, SC: Sumter Airport",SUM,"Sumter, SC: Sumter Airport"
4605,15041,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial"
4606,15042,"Sunriver, OR: Sunriver Airport",SUO,"Sunriver, OR: Sunriver Airport"
4607,15043,"St. Louis, MO: Spirit of St. Louis",SUS,"St. Louis, MO: Spirit of St. Louis"
4608,15044,"Sumbawanga, Tanzania: Sumbawanga Airport",SUT,"Sumbawanga, Tanzania: Sumbawanga Airport"
4609,15045,"Fairfield, CA: Travis AFB",SUU,"Fairfield, CA: Travis AFB"
4610,15046,"Suva, Fiji: Nausori International",SUV,"Suva, Fiji: Nausori International"
4611,15047,"Superior, WI: Richard I Bong",SUW,"Superior, WI: Richard I Bong"
4612,15049,"Savoonga, AK: Savoonga Airport",SVA,"Savoonga, AK: Savoonga Airport"
4613,15050,"Sambava, Madagascar: Sambava Airport",SVB,"Sambava, Madagascar: Sambava Airport"
4614,15051,"Silver City/Hurley, NM: Grant County",SVC,"Silver City/Hurley, NM: Grant County"
4615,15052,"St. Vincent, Saint Vincent and the Grenadines: E. T. Joshua",SVD,"St. Vincent, Saint Vincent and the Grenadines: E. T. Joshua"
4616,15054,"Statesville, NC: Statesville Regional",SVH,"Statesville, NC: Statesville Regional"
4617,15055,"Svolvaer, Norway: Helle",SVJ,"Svolvaer, Norway: Helle"
4618,15056,"Savonlinna, Finland: Savonlinna Airport",SVL,"Savonlinna, Finland: Savonlinna Airport"
4619,15057,"Savannah, GA: Hunter AAF",SVN,"Savannah, GA: Hunter AAF"
4620,15058,"Moscow, Russia: Sheremetyevo",SVO,"Moscow, Russia: Sheremetyevo"
4621,15059,"Kuito, Angola: Kuito Airport",SVP,"Kuito, Angola: Kuito Airport"
4622,15060,"Seville, Spain: Seville Airport",SVQ,"Seville, Spain: Seville Airport"
4623,15061,"Stevens Village, AK: Stevens Village Airport",SVS,"Stevens Village, AK: Stevens Village Airport"
4624,15062,"Savusavu, Fiji: Savusavu Airport",SVU,"Savusavu, Fiji: Savusavu Airport"
4625,15063,"Sparrevohn, AK: Sparrevohn LRRS",SVW,"Sparrevohn, AK: Sparrevohn LRRS"
4626,15064,"Ekaterinburg, Russia: Koltsovo",SVX,"Ekaterinburg, Russia: Koltsovo"
4627,15065,"San Antonio, Venezuela: Juan Vicente Gomez International",SVZ,"San Antonio, Venezuela: Juan Vicente Gomez International"
4628,15066,"Shantou, China: Waisha",SWA,"Shantou, China: Waisha"
4629,15067,"Shaw River, Australia: Shaw River Airport",SWB,"Shaw River, Australia: Shaw River Airport"
4630,15068,"Stawell, Australia: Stawell Airport",SWC,"Stawell, Australia: Stawell Airport"
4631,15069,"Seward, AK: Seward Airport",SWD,"Seward, AK: Seward Airport"
4632,15072,"Milan, Italy: Segrate",SWK,"Milan, Italy: Segrate"
4633,15073,"Spanish Wells, The Bahamas: Spanish Wells Airport",SWL,"Spanish Wells, The Bahamas: Spanish Wells Airport"
4634,15074,"Stillwater, OK: Stillwater Regional",SWO,"Stillwater, OK: Stillwater Regional"
4635,15075,"Sumbawa, Indonesia: Sumbawa Besar",SWQ,"Sumbawa, Indonesia: Sumbawa Besar"
4636,15076,"Swansea, United Kingdom: Swansea Airport",SWS,"Swansea, United Kingdom: Swansea Airport"
4637,15077,"Suwon, South Korea: Suwon Airport",SWU,"Suwon, South Korea: Suwon Airport"
4638,15078,"Sweetwater, TX: Avenger Field",SWW,"Sweetwater, TX: Avenger Field"
4639,15079,"Strasbourg, France: Strasbourg Entzheim",SXB,"Strasbourg, France: Strasbourg Entzheim"
4640,15080,"Sale, Australia: West Sale",SXE,"Sale, Australia: West Sale"
4641,15082,"Senanga, Zambia: Senanga Airport",SXG,"Senanga, Zambia: Senanga Airport"
4642,15083,"Sligo, Ireland: Sligo Airport",SXL,"Sligo, Ireland: Sligo Airport"
4643,15084,"Philipsburg, Sint Maarten: Princess Juliana International",SXM,"Philipsburg, Sint Maarten: Princess Juliana International"
4644,15085,"Sheldon Point, AK: Nunam Iqua",SXP,"Sheldon Point, AK: Nunam Iqua"
4645,15086,"Soldotna, AK: Soldotna Airport",SXQ,"Soldotna, AK: Soldotna Airport"
4646,15087,"Srinagar, India: Srinagar Airport",SXR,"Srinagar, India: Srinagar Airport"
4647,15088,"Soddu, Ethiopia: Soddu Airport",SXU,"Soddu, Ethiopia: Soddu Airport"
4648,15089,"Sidney, NY: Sidney Municipal",SXY,"Sidney, NY: Sidney Municipal"
4649,15090,"Shemya, AK: Eareckson AS",SYA,"Shemya, AK: Eareckson AS"
4650,15091,"Seal Bay, AK: Seal Bay Airport",SYB,"Seal Bay, AK: Seal Bay Airport"
4651,15092,"Sydney, Australia: Sydney International",SYD,"Sydney, Australia: Sydney International"
4652,15093,"Shelbyville/Tullahoma, TN: Bomar Field-Shelbyville Municipal",SYI,"Shelbyville/Tullahoma, TN: Bomar Field-Shelbyville Municipal"
4653,15095,"Shonai, Japan: Shonai Airport",SYO,"Shonai, Japan: Shonai Airport"
4654,15096,"Syracuse, NY: Syracuse Hancock International",SYR,"Syracuse, NY: Syracuse Hancock International"
4655,15097,"Saint-Yan, France: Saint-Yan Airport",SYT,"Saint-Yan, France: Saint-Yan Airport"
4656,15098,"Sanya, China: Phoenix International",SYX,"Sanya, China: Phoenix International"
4657,15099,"Stornoway, United Kingdom: Stornoway Airport",SYY,"Stornoway, United Kingdom: Stornoway Airport"
4658,15100,"Shiraz, Iran: Shahid Dastghaib International",SYZ,"Shiraz, Iran: Shahid Dastghaib International"
4659,15101,"Soyo, Angola: Soyo Airport",SZA,"Soyo, Angola: Soyo Airport"
4660,15103,"Santa Cruz, Costa Rica: Santa Cruz Airport",SZC,"Santa Cruz, Costa Rica: Santa Cruz Airport"
4661,15104,"Sheffield, United Kingdom: Sheffield City",SZD,"Sheffield, United Kingdom: Sheffield City"
4662,15105,"Samsun, Turkey: Carsamba",SZF,"Samsun, Turkey: Carsamba"
4663,15106,"Salzburg, Austria: Salzburg Airport",SZG,"Salzburg, Austria: Salzburg Airport"
4664,15107,"Skukuza, South Africa: Skukuza Airport",SZK,"Skukuza, South Africa: Skukuza Airport"
4665,15108,"Knob Noster, MO: Whiteman AFB",SZL,"Knob Noster, MO: Whiteman AFB"
4666,15109,"Szombathely, Hungary: Szombathely Airport",SZO,"Szombathely, Hungary: Szombathely Airport"
4667,15110,"Santa Paula, CA: Santa Paula Airport",SZP,"Santa Paula, CA: Santa Paula Airport"
4668,15111,"San Cristobal, Mexico: San Cristobal de Las Casas",SZT,"San Cristobal, Mexico: San Cristobal de Las Casas"
4669,15112,"Schwerin, Germany: Schwerin Parchim",SZW,"Schwerin, Germany: Schwerin Parchim"
4670,15113,"Shenzhen, China: Bao'an International",SZX,"Shenzhen, China: Bao'an International"
4671,15114,"Szczecin, Poland: Goleniow",SZZ,"Szczecin, Poland: Goleniow"
4672,15115,"Tobago, Trinidad and Tobago: A N R Robinson International",TAB,"Tobago, Trinidad and Tobago: A N R Robinson International"
4673,15116,"Tacloban, Philippines: Daniel Z. Romualdez",TAC,"Tacloban, Philippines: Daniel Z. Romualdez"
4674,15117,"Trinidad, CO: Las Animas County",TAD,"Trinidad, CO: Las Animas County"
4675,15118,"Taegu, South Korea: Taegu International",TAE,"Taegu, South Korea: Taegu International"
4676,15119,"Oran, Algeria: Tafaraoui",TAF,"Oran, Algeria: Tafaraoui"
4677,15120,"Tagbilaran, Philippines: Tagbilaran Airport",TAG,"Tagbilaran, Philippines: Tagbilaran Airport"
4678,15121,"Tanna Island, Vanuatu: Tanna Island Airport",TAH,"Tanna Island, Vanuatu: Tanna Island Airport"
4679,15122,"Taiz, Yemen: Taiz International",TAI,"Taiz, Yemen: Taiz International"
4680,15123,"Takamatsu, Japan: Takamatsu Airport",TAK,"Takamatsu, Japan: Takamatsu Airport"
4681,15124,"Tanana, AK: Ralph M Calhoun Memorial",TAL,"Tanana, AK: Ralph M Calhoun Memorial"
4682,15127,"Qingdao, China: Liuting",TAO,"Qingdao, China: Liuting"
4683,15128,"Tapachula, Mexico: Tapachula International",TAP,"Tapachula, Mexico: Tapachula International"
4684,15129,"Taranto, Italy: Taranto Grottaglie",TAR,"Taranto, Italy: Taranto Grottaglie"
4685,15132,"Tau, TT: Tau Airport",TAV,"Tau, TT: Tau Airport"
4686,15133,"Taliabu, Indonesia: Taliabu Airport",TAX,"Taliabu, Indonesia: Taliabu Airport"
4687,15134,"Tuy Hoa, Vietnam: Tuy Hoa Airport",TBB,"Tuy Hoa, Vietnam: Tuy Hoa Airport"
4688,15135,"Tabiteuea, Kiribati: Tabiteuea Airport",TBF,"Tabiteuea, Kiribati: Tabiteuea Airport"
4689,15136,"New Bight, The Bahamas: The Bight",TBI,"New Bight, The Bahamas: The Bight"
4690,15137,"Tableland, Australia: Tableland Airport",TBL,"Tableland, Australia: Tableland Airport"
4691,15138,"Fort Leonard Wood, MO: Waynesville-St. Robert Regional Forney Field",TBN,"Fort Leonard Wood, MO: Waynesville-St. Robert Regional Forney Field"
4692,15139,"Tabora, Tanzania: Tabora Airport",TBO,"Tabora, Tanzania: Tabora Airport"
4693,15140,"Tumbes, Peru: Cap. FAP Pedro Canga Rodriguez",TBP,"Tumbes, Peru: Cap. FAP Pedro Canga Rodriguez"
4694,15141,"Statesboro, GA: Statesboro-Bulloch County",TBR,"Statesboro, GA: Statesboro-Bulloch County"
4695,15142,"Tbilisi, Georgia: Tbilisi Airport",TBS,"Tbilisi, Georgia: Tbilisi Airport"
4696,15143,"Tabatinga, Brazil: Tabatinga Airport",TBT,"Tabatinga, Brazil: Tabatinga Airport"
4697,15144,"Tonga Tapu, Tonga: Fua Amotu International",TBU,"Tonga Tapu, Tonga: Fua Amotu International"
4698,15145,"Tabriz, Iran: Tabriz International",TBZ,"Tabriz, Iran: Tabriz International"
4699,15146,"Tennant Creek, Australia: Tennant Creek Airport",TCA,"Tennant Creek, Australia: Tennant Creek Airport"
4700,15147,"Treasure Cay, The Bahamas: Treasure Cay Airport",TCB,"Treasure Cay, The Bahamas: Treasure Cay Airport"
4701,15148,"Tucumcari, NM: Tucumcari Municipal",TCC,"Tucumcari, NM: Tucumcari Municipal"
4702,15150,"Tocoa, Honduras: Tocoa Airport",TCF,"Tocoa, Honduras: Tocoa Airport"
4703,15151,"Tchibanga, Gabon: Tchibanga Airport",TCH,"Tchibanga, Gabon: Tchibanga Airport"
4704,15152,"Tenerife, Spain: Tenerife Metropolitan Area",TCI,"Tenerife, Spain: Tenerife Metropolitan Area"
4705,15154,"Tacoma, WA: McChord Field",TCM,"Tacoma, WA: McChord Field"
4706,15155,"Tehuacan, Mexico: Tehuacan Airport",TCN,"Tehuacan, Mexico: Tehuacan Airport"
4707,15156,"Tumaco, Colombia: La Florida",TCO,"Tumaco, Colombia: La Florida"
4708,15157,"Taba, Egypt: Taba International",TCP,"Taba, Egypt: Taba International"
4709,15158,"Tacna, Peru: Coronel Carlos Ciriani Santa Rosa International",TCQ,"Tacna, Peru: Coronel Carlos Ciriani Santa Rosa International"
4710,15159,"Truth Or Consequences, NM: Truth Or Consequences Municipal",TCS,"Truth Or Consequences, NM: Truth Or Consequences Municipal"
4711,15160,"Takotna, AK: Takotna Airport",TCT,"Takotna, AK: Takotna Airport"
4712,15161,"Trinidad, Colombia: San Luis de Palenque",TDA,"Trinidad, Colombia: San Luis de Palenque"
4713,15162,"Trinidad, Bolivia: Tte Av Jorge Henrich Arauz International",TDD,"Trinidad, Bolivia: Tte Av Jorge Henrich Arauz International"
4714,15164,"Amarillo, TX: Tradewind",TDW,"Amarillo, TX: Tradewind"
4715,15165,"Toledo, OH: Metcalf Field",TDZ,"Toledo, OH: Metcalf Field"
4716,15166,"Tela, Honduras: Tela Airport",TEA,"Tela, Honduras: Tela Airport"
4717,15167,"Teterboro, NJ: Teterboro Airport",TEB,"Teterboro, NJ: Teterboro Airport"
4718,15168,"Thisted, Denmark: Thisted Airport",TED,"Thisted, Denmark: Thisted Airport"
4719,15170,"Tetlin, AK: Tetlin Airport",TEH,"Tetlin, AK: Tetlin Airport"
4720,15171,"Tatitlek, AK: Tatitlek Airport",TEK,"Tatitlek, AK: Tatitlek Airport"
4721,15173,"Teptep, Papua New Guinea: Teptep Airport",TEP,"Teptep, Papua New Guinea: Teptep Airport"
4722,15174,"Lajes, Portugal: Lajes Airport",TER,"Lajes, Portugal: Lajes Airport"
4723,15175,"Tete, Mozambique: Tete Chingodzi",TET,"Tete, Mozambique: Tete Chingodzi"
4724,15176,"Te Anau, New Zealand: Te Anau Airport",TEU,"Te Anau, New Zealand: Te Anau Airport"
4725,15177,"Telluride, CO: Telluride Regional",TEX,"Telluride, CO: Telluride Regional"
4726,15178,"Tezpur, India: Tezpur Airport",TEZ,"Tezpur, India: Tezpur Airport"
4727,15180,"Tufi, Papua New Guinea: Tufi Airport",TFI,"Tufi, Papua New Guinea: Tufi Airport"
4728,15181,"Tenerife, Spain: Tenerife Norte",TFN,"Tenerife, Spain: Tenerife Norte"
4729,15183,"Tenerife, Spain: Tenerife Sur",TFS,"Tenerife, Spain: Tenerife Sur"
4730,15184,"Podgorica, Montenegro: Podgorica Airport",TGD,"Podgorica, Montenegro: Podgorica Airport"
4731,15185,"Tuskegee, AL: Sharpe Field",TGE,"Tuskegee, AL: Sharpe Field"
4732,15186,"Kuala Trengganu, Malaysia: Kuala Trengganu Airport",TGG,"Kuala Trengganu, Malaysia: Kuala Trengganu Airport"
4733,15187,"Tongoa, Vanuatu: Tongoa Airport",TGH,"Tongoa, Vanuatu: Tongoa Airport"
4734,15188,"Tingo Maria, Peru: Tingo Maria Airport",TGI,"Tingo Maria, Peru: Tingo Maria Airport"
4735,15189,"Targu Mures, Romania: Targu Mures Airport",TGM,"Targu Mures, Romania: Targu Mures Airport"
4736,15190,"Touggourt, Algeria: Touggourt/Sidi Mahdi",TGR,"Touggourt, Algeria: Touggourt/Sidi Mahdi"
4737,15191,"Tanga, Tanzania: Tanga Airport",TGT,"Tanga, Tanzania: Tanga Airport"
4738,15192,"Tegucigalpa, Honduras: Toncontin International",TGU,"Tegucigalpa, Honduras: Toncontin International"
4739,15195,"Tullahoma, TN: Tullahoma Regional Airport/William Northern Field",THA,"Tullahoma, TN: Tullahoma Regional Airport/William Northern Field"
4740,15196,"Teresina, Brazil: Senador Petronio Portella",THE,"Teresina, Brazil: Senador Petronio Portella"
4741,15197,"Berlin, Germany: Tempelhof",THF,"Berlin, Germany: Tempelhof"
4742,15198,"Biloela, Australia: Biloela (Thangool)",THG,"Biloela, Australia: Biloela (Thangool)"
4743,15198,"Biloela, Australia: Biloela (Thangool)",ZBL,"Biloela, Australia: Biloela (Thangool)"
4744,16289,"Biloela, Australia: Biloela (Thangool)",THG,"Biloela, Australia: Biloela (Thangool)"
4745,16289,"Biloela, Australia: Biloela (Thangool)",ZBL,"Biloela, Australia: Biloela (Thangool)"
4746,15199,"Trollhattan, Sweden: Trollhattan Vanersborg",THN,"Trollhattan, Sweden: Trollhattan Vanersborg"
4747,15200,"Thermopolis, WY: Hot Springs County Thermopolis Municipal",THP,"Thermopolis, WY: Hot Springs County Thermopolis Municipal"
4748,15201,"Tehran, Iran: Mehrabad International",THR,"Tehran, Iran: Mehrabad International"
4749,15202,"Thule, Greenland: Thule Air Base",THU,"Thule, Greenland: Thule Air Base"
4750,15203,"York, PA: York Airport",THV,"York, PA: York Airport"
4751,15204,"Tahoua, Niger: Tahoua Airport",THZ,"Tahoua, Niger: Tahoua Airport"
4752,15205,"Tirana, Albania: Tirana International",TIA,"Tirana, Albania: Tirana International"
4753,15207,"Tippi, Ethiopia: Tippi Airport",TIE,"Tippi, Ethiopia: Tippi Airport"
4754,15208,"Taif, Saudi Arabia: Taif International",TIF,"Taif, Saudi Arabia: Taif International"
4755,15209,"Tikehau, French Polynesia: Tikehau Airport",TIH,"Tikehau, French Polynesia: Tikehau Airport"
4756,15211,"Oklahoma City, OK: Tinker AFB",TIK,"Oklahoma City, OK: Tinker AFB"
4757,15212,"Tembagapura, Indonesia: Mozes Kilangin",TIM,"Tembagapura, Indonesia: Mozes Kilangin"
4758,15213,"Tindouf, Algeria: Tindouf Airport",TIN,"Tindouf, Algeria: Tindouf Airport"
4759,15214,"Tripoli, Libya: Tripoli International",TIP,"Tripoli, Libya: Tripoli International"
4760,15215,"Tinian, TT: Tinian International",TIQ,"Tinian, TT: Tinian International"
4761,15216,"Tirupati, India: Tirupati Airport",TIR,"Tirupati, India: Tirupati Airport"
4762,15217,"Thursday Island, Australia: Horn Island",TIS,"Thursday Island, Australia: Horn Island"
4763,15218,"Timaru, New Zealand: Timaru Airport",TIU,"Timaru, New Zealand: Timaru Airport"
4764,15219,"Tivat, Montenegro: Tivat Airport",TIV,"Tivat, Montenegro: Tivat Airport"
4765,15220,"Tacoma, WA: Tacoma Narrows",TIW,"Tacoma, WA: Tacoma Narrows"
4766,15221,"Titusville, FL: Space Coast Regional",TIX,"Titusville, FL: Space Coast Regional"
4767,15222,"Tidjikja, Mauritania: Tidjikja Airport",TIY,"Tidjikja, Mauritania: Tidjikja Airport"
4768,15223,"Tari, Papua New Guinea: Tari Airport",TIZ,"Tari, Papua New Guinea: Tari Airport"
4769,15224,"Tarija, Bolivia: Cap Av Oriel Lea Plaza International",TJA,"Tarija, Bolivia: Cap Av Oriel Lea Plaza International"
4770,15225,"Trujillo, Honduras: Trujillo Airport",TJI,"Trujillo, Honduras: Trujillo Airport"
4771,15226,"Tyumen, Russia: Roshchino",TJM,"Tyumen, Russia: Roshchino"
4772,15227,"Ankara, Turkey: Murted",TK1,"Ankara, Turkey: Murted"
4773,15228,"Talkeetna, AK: Talkeetna Airport",TKA,"Talkeetna, AK: Talkeetna Airport"
4774,15229,"Tiko, Cameroon: Tiko Airport",TKC,"Tiko, Cameroon: Tiko Airport"
4775,15230,"Takoradi, Ghana: Takoradi Airport",TKD,"Takoradi, Ghana: Takoradi Airport"
4776,15231,"Tenakee, AK: Tenakee Airport",TKE,"Tenakee, AK: Tenakee Airport"
4777,15232,"Truckee, CA: Truckee Tahoe",TKF,"Truckee, CA: Truckee Tahoe"
4778,15233,"Bandar Lampung, Indonesia: Branti",TKG,"Bandar Lampung, Indonesia: Branti"
4779,15234,"Takhli, Thailand: Takhli Airport",TKH,"Takhli, Thailand: Takhli Airport"
4780,15235,"Tokeen, AK: Tokeen Airport",TKI,"Tokeen, AK: Tokeen Airport"
4781,15236,"Tok, AK: Tok Junction",TKJ,"Tok, AK: Tok Junction"
4782,15237,"Chuuk, Federated States of Micronesia: Chuuk International",TKK,"Chuuk, Federated States of Micronesia: Chuuk International"
4783,15238,"Taku Lodge, AK: Taku Seaplane Base",TKL,"Taku Lodge, AK: Taku Seaplane Base"
4784,15239,"Tikal, Guatemala: Tikal Airport",TKM,"Tikal, Guatemala: Tikal Airport"
4785,15240,"Kigoma, Tanzania: Kigoma Airport",TKQ,"Kigoma, Tanzania: Kigoma Airport"
4786,15241,"Thakurgaon, Bangladesh: Thakurgaon Stol Port",TKR,"Thakurgaon, Bangladesh: Thakurgaon Stol Port"
4787,15242,"Tokushima, Japan: Tokushima Airport",TKS,"Tokushima, Japan: Tokushima Airport"
4788,15243,"Tak, Thailand: Tak Airport",TKT,"Tak, Thailand: Tak Airport"
4789,15244,"Turku, Finland: Turku Airport",TKU,"Turku, Finland: Turku Airport"
4790,15245,"Teller, AK: Teller Airport",TLA,"Teller, AK: Teller Airport"
4791,15247,"Tulear, Madagascar: Tulear Airport",TLE,"Tulear, Madagascar: Tulear Airport"
4792,15248,"Telida, AK: Telida Airport",TLF,"Telida, AK: Telida Airport"
4793,15249,"Tallahassee, FL: Tallahassee International",TLH,"Tallahassee, FL: Tallahassee International"
4794,15250,"Tatalina, AK: Tatalina LRRS",TLJ,"Tatalina, AK: Tatalina LRRS"
4795,15252,"Tallinn, Estonia: Lennart Meri Tallinn",TLL,"Tallinn, Estonia: Lennart Meri Tallinn"
4796,15253,"Tlemcen, Algeria: Zenata-Messali El Hadj",TLM,"Tlemcen, Algeria: Zenata-Messali El Hadj"
4797,15254,"Toulon/Hyeres, France: Hyeres Le Palyvestre",TLN,"Toulon/Hyeres, France: Hyeres Le Palyvestre"
4798,15255,"Tulare, CA: Mefford Field",TLR,"Tulare, CA: Mefford Field"
4799,15256,"Toulouse, France: Toulouse Blagnac",TLS,"Toulouse, France: Toulouse Blagnac"
4800,15257,"Tuluksak, AK: Tuluksak Airport",TLT,"Tuluksak, AK: Tuluksak Airport"
4801,15258,"Tel Aviv, Israel: Ben Gurion",TLV,"Tel Aviv, Israel: Ben Gurion"
4802,15259,"Tifton, GA: Henry Tift Myers",TMA,"Tifton, GA: Henry Tift Myers"
4803,15260,"Miami, FL: Miami Executive",TMB,"Miami, FL: Miami Executive"
4804,15261,"Timbedra, Mauritania: Timbedra Airport",TMD,"Timbedra, Mauritania: Timbedra Airport"
4805,15262,"Tumlingtar, Nepal: Tumlingtar Airport",TMI,"Tumlingtar, Nepal: Tumlingtar Airport"
4806,15263,"Tamale, Ghana: Tamale Airport",TML,"Tamale, Ghana: Tamale Airport"
4807,15264,"Tamatave, Madagascar: Toamasina",TMM,"Tamatave, Madagascar: Toamasina"
4808,15265,"Tampere, Finland: Tampere-Pirkkala",TMP,"Tampere, Finland: Tampere-Pirkkala"
4809,15266,"Tamanrasset, Algeria: Aguemar",TMR,"Tamanrasset, Algeria: Aguemar"
4810,15267,"Sao Tome Island, Sao Tome and Principe: Salazar",TMS,"Sao Tome Island, Sao Tome and Principe: Salazar"
4811,15268,"Trombetas, Brazil: Trombetas Airport",TMT,"Trombetas, Brazil: Trombetas Airport"
4812,15269,"Tamworth, Australia: Tamworth Airport",TMW,"Tamworth, Australia: Tamworth Airport"
4813,15270,"Lebanon, TN: Lebanon Municipal",TN1,"Lebanon, TN: Lebanon Municipal"
4814,15271,"Sparta, TN: Upper Cumberland Regional",TN2,"Sparta, TN: Upper Cumberland Regional"
4815,15272,"Lewisburg, TN: Ellington",TN3,"Lewisburg, TN: Ellington"
4816,15273,"Pulaski, TN: Abernathy Field",TN4,"Pulaski, TN: Abernathy Field"
4817,15275,"Dyersburg, TN: Dyersburg Regional",TN6,"Dyersburg, TN: Dyersburg Regional"
4818,15276,"Winchester, TN: Winchester Municipal",TN7,"Winchester, TN: Winchester Municipal"
4819,15277,"Jinan, China: Yaoqiang",TNA,"Jinan, China: Yaoqiang"
4820,15278,"Tin City, AK: Tin City LRRS",TNC,"Tin City, AK: Tin City LRRS"
4821,15279,"Tanegashima, Japan: Tanegashima Airport",TNE,"Tanegashima, Japan: Tanegashima Airport"
4822,15280,"Tangier, Morocco: Tanger Ibn Batouta International",TNG,"Tangier, Morocco: Tanger Ibn Batouta International"
4823,15281,"Tandjungpinang, Indonesia: Kidjang",TNJ,"Tandjungpinang, Indonesia: Kidjang"
4824,15282,"Tununak, AK: Tununak Airport",TNK,"Tununak, AK: Tununak Airport"
4825,15283,"Tainan, Taiwan: Tainan Airport",TNN,"Tainan, Taiwan: Tainan Airport"
